Date,Budget Profit,Budget COGS,Budget Margin,Budget Sales,Profit,Margin,Sales,COGS,Total Expenses,Marketing,Inventory,Espresso,Herbal Tea,Tea,Regular,East,South,West,Small Market,Colorado,Connecticut,Florida,Illinois,Iowa,Louisiana,Massachusetts,Missouri,Nevada,New Hampshire,New Mexico,New York,Ohio,Oklahoma,Oregon,Texas,Utah,Washington,Wisconsin
2011-05-01,20.0,60.0,70.0,130.0,23.0,72.0,129.0,58.0,51.0,22.0,338.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011-08-01,30.0,60.0,80.0,140.0,29.0,77.0,139.0,63.0,52.0,23.0,397.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011-10-01,50.0,40.0,80.0,120.0,22.0,70.0,134.0,56.0,55.0,21.0,385.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2010-09-01,40.0,90.0,140.0,230.0,16.0,130.0,223.0,93.0,114.0,84.0,692.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011-10-01,60.0,90.0,140.0,230.0,27.0,134.0,245.0,96.0,116.0,87.0,683.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2010-01-01,60.0,80.0,100.0,180.0,51.0,103.0,180.0,77.0,52.0,25.0,432.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2010-02-01,60.0,80.0,100.0,180.0,50.0,103.0,180.0,77.0,53.0,25.0,423.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2010-03-01,70.0,80.0,110.0,190.0,55.0,108.0,188.0,80.0,53.0,26.0,415.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2010-04-01,80.0,80.0,120.0,200.0,58.0,112.0,195.0,83.0,54.0,27.0,433.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2010-08-01,90.0,100.0,140.0,240.0,73.0,132.0,231.0,99.0,59.0,32.0,565.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011-01-01,60.0,80.0,100.0,180.0,79.0,103.0,201.0,77.0,55.0,25.0,432.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011-09-01,70.0,90.0,110.0,200.0,86.0,114.0,212.0,85.0,56.0,28.0,555.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011-12-01,70.0,80.0,110.0,190.0,85.0,112.0,208.0,83.0,55.0,27.0,575.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2010-01-01,50.0,80.0,90.0,170.0,38.0,81.0,150.0,69.0,43.0,21.0,965.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2010-02-01,60.0,80.0,100.0,180.0,42.0,84.0,154.0,70.0,42.0,21.0,957.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2010-09-01,80.0,90.0,120.0,210.0,53.0,99.0,182.0,83.0,46.0,25.0,1063.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011-03-01,60.0,80.0,100.0,180.0,61.0,84.0,165.0,71.0,43.0,22.0,950.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011-06-01,50.0,50.0,70.0,120.0,47.0,62.0,109.0,48.0,26.0,15.0,593.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2010-10-01,80.0,40.0,80.0,120.0,57.0,99.0,159.0,60.0,42.0,18.0,329.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011-04-01,50.0,40.0,70.0,110.0,68.0,84.0,142.0,49.0,38.0,15.0,342.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011-06-01,50.0,40.0,70.0,110.0,55.0,78.0,124.0,47.0,35.0,14.0,371.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011-08-01,50.0,40.0,70.0,110.0,57.0,79.0,125.0,47.0,35.0,14.0,366.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011-09-01,60.0,40.0,70.0,110.0,74.0,75.0,134.0,51.0,25.0,14.0,857.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2010-03-01,40.0,40.0,70.0,110.0,38.0,77.0,129.0,52.0,39.0,16.0,376.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2010-02-01,10.0,50.0,80.0,130.0,3.0,90.0,155.0,65.0,87.0,58.0,513.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2010-04-01,10.0,50.0,80.0,130.0,1.0,87.0,150.0,63.0,86.0,57.0,521.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011-06-01,10.0,40.0,70.0,110.0,-3.0,75.0,127.0,53.0,72.0,48.0,597.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2010-03-01,50.0,40.0,80.0,120.0,54.0,108.0,180.0,72.0,54.0,23.0,541.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-04-01,40.0,40.0,70.0,110.0,48.0,102.0,170.0,68.0,54.0,22.0,559.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-07-01,20.0,30.0,50.0,80.0,30.0,79.0,131.0,52.0,49.0,17.0,668.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04-01,110.0,80.0,130.0,210.0,157.0,145.0,261.0,100.0,39.0,28.0,822.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-01,80.0,50.0,90.0,140.0,91.0,126.0,213.0,87.0,35.0,24.0,756.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-06-01,80.0,60.0,90.0,150.0,98.0,136.0,230.0,94.0,38.0,26.0,562.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-08-01,40.0,70.0,90.0,160.0,27.0,88.0,160.0,72.0,61.0,27.0,606.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2011-08-01,30.0,50.0,60.0,110.0,33.0,60.0,109.0,50.0,33.0,15.0,1064.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2011-11-01,40.0,60.0,80.0,140.0,56.0,81.0,160.0,69.0,43.0,21.0,1060.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2010-01-01,0.0,20.0,40.0,60.0,-4.0,42.0,76.0,34.0,46.0,12.0,197.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2010-08-01,0.0,30.0,40.0,70.0,1.0,48.0,86.0,38.0,47.0,14.0,248.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2011-07-01,0.0,30.0,40.0,70.0,0.0,46.0,81.0,36.0,43.0,13.0,252.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2010-08-01,50.0,30.0,60.0,90.0,28.0,48.0,80.0,32.0,20.0,8.0,841.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2010-09-01,50.0,30.0,60.0,90.0,27.0,47.0,79.0,32.0,20.0,8.0,837.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2011-10-01,80.0,30.0,80.0,110.0,42.0,47.0,84.0,32.0,19.0,8.0,833.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2010-05-01,10.0,30.0,60.0,90.0,-8.0,61.0,104.0,43.0,69.0,39.0,282.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2010-12-01,0.0,40.0,60.0,100.0,-5.0,69.0,118.0,49.0,74.0,44.0,335.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2011-03-01,10.0,30.0,60.0,90.0,-9.0,63.0,114.0,44.0,69.0,40.0,251.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2011-04-01,10.0,30.0,60.0,90.0,-9.0,63.0,114.0,44.0,69.0,40.0,261.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2010-07-01,0.0,100.0,40.0,140.0,-12.0,49.0,169.0,120.0,61.0,37.0,1334.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2011-10-01,10.0,60.0,20.0,80.0,-39.0,23.0,116.0,86.0,49.0,26.0,1698.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2010-03-01,10.0,30.0,40.0,70.0,11.0,49.0,85.0,36.0,38.0,11.0,187.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2010-11-01,10.0,20.0,40.0,60.0,9.0,47.0,82.0,35.0,38.0,11.0,248.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2011-02-01,10.0,30.0,40.0,70.0,13.0,47.0,87.0,35.0,38.0,11.0,191.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2011-04-01,10.0,30.0,40.0,70.0,16.0,51.0,94.0,37.0,40.0,12.0,195.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2011-05-01,20.0,30.0,50.0,80.0,19.0,53.0,91.0,39.0,36.0,12.0,212.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2010-03-01,0.0,20.0,40.0,60.0,-3.0,42.0,75.0,33.0,45.0,12.0,162.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2010-10-01,0.0,10.0,20.0,30.0,-11.0,31.0,56.0,25.0,42.0,9.0,209.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2011-04-01,-10.0,20.0,30.0,50.0,-13.0,36.0,69.0,29.0,45.0,11.0,169.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2011-05-01,0.0,20.0,40.0,60.0,-6.0,42.0,75.0,34.0,43.0,12.0,182.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2011-08-01,40.0,40.0,70.0,110.0,26.0,62.0,107.0,46.0,40.0,15.0,415.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-09-01,40.0,40.0,70.0,110.0,29.0,64.0,107.0,43.0,35.0,13.0,424.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-12-01,10.0,40.0,70.0,110.0,-6.0,65.0,112.0,47.0,71.0,42.0,521.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-04-01,30.0,60.0,80.0,140.0,13.0,67.0,121.0,54.0,54.0,20.0,337.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-06-01,30.0,50.0,80.0,130.0,12.0,64.0,115.0,51.0,52.0,19.0,396.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-11-01,40.0,70.0,80.0,150.0,16.0,69.0,124.0,55.0,53.0,20.0,410.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-04-01,30.0,60.0,80.0,140.0,19.0,67.0,129.0,54.0,54.0,20.0,337.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-09-01,30.0,50.0,70.0,120.0,9.0,57.0,109.0,45.0,51.0,17.0,409.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-10-01,70.0,70.0,100.0,170.0,18.0,66.0,128.0,54.0,54.0,20.0,404.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-12-01,40.0,50.0,80.0,130.0,9.0,57.0,110.0,46.0,51.0,17.0,422.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-05-01,30.0,10.0,30.0,40.0,12.0,29.0,49.0,20.0,17.0,5.0,464.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-02-01,30.0,10.0,30.0,40.0,25.0,34.0,60.0,22.0,17.0,6.0,452.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-09-01,40.0,20.0,40.0,60.0,23.0,43.0,72.0,29.0,20.0,8.0,862.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-11-01,40.0,30.0,50.0,80.0,45.0,52.0,94.0,36.0,22.0,10.0,862.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-10-01,60.0,50.0,90.0,140.0,96.0,123.0,218.0,82.0,58.0,27.0,788.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-11-01,70.0,80.0,120.0,200.0,89.0,143.0,245.0,102.0,54.0,31.0,666.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-03-01,70.0,70.0,110.0,180.0,110.0,125.0,228.0,89.0,51.0,27.0,481.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-07-01,110.0,120.0,170.0,290.0,177.0,195.0,333.0,141.0,62.0,43.0,692.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-08-01,100.0,90.0,150.0,240.0,142.0,161.0,275.0,116.0,54.0,35.0,678.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-10-01,80.0,50.0,100.0,150.0,113.0,127.0,232.0,91.0,51.0,28.0,656.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-06-01,110.0,90.0,150.0,240.0,66.0,114.0,193.0,79.0,48.0,25.0,425.0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2010-07-01,120.0,100.0,160.0,260.0,75.0,125.0,211.0,86.0,50.0,27.0,463.0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2010-11-01,70.0,70.0,110.0,180.0,50.0,93.0,156.0,63.0,43.0,20.0,446.0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-08-01,120.0,100.0,160.0,260.0,105.0,125.0,209.0,86.0,46.0,27.0,454.0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-09-01,80.0,80.0,120.0,200.0,83.0,99.0,178.0,68.0,43.0,21.0,445.0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2010-05-01,10.0,40.0,60.0,100.0,2.0,90.0,154.0,64.0,88.0,58.0,551.0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2010-09-01,10.0,40.0,60.0,100.0,2.0,87.0,149.0,62.0,85.0,56.0,612.0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-01-01,20.0,40.0,80.0,120.0,12.0,105.0,201.0,75.0,102.0,68.0,522.0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-02-01,10.0,40.0,60.0,100.0,4.0,90.0,165.0,65.0,87.0,58.0,513.0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2010-06-01,20.0,50.0,70.0,120.0,18.0,74.0,133.0,59.0,56.0,22.0,377.0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2010-08-01,20.0,60.0,70.0,130.0,20.0,77.0,140.0,63.0,57.0,23.0,397.0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2010-11-01,20.0,50.0,60.0,110.0,13.0,67.0,121.0,54.0,54.0,20.0,391.0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-10-01,50.0,40.0,70.0,110.0,24.0,70.0,134.0,56.0,54.0,21.0,385.0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2010-03-01,50.0,60.0,80.0,140.0,40.0,84.0,155.0,71.0,44.0,22.0,950.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-01-01,60.0,60.0,80.0,140.0,61.0,81.0,168.0,69.0,44.0,21.0,965.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-02-01,60.0,60.0,80.0,140.0,61.0,84.0,164.0,70.0,43.0,21.0,957.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-06-01,60.0,70.0,90.0,160.0,68.0,96.0,175.0,81.0,44.0,25.0,1046.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-08-01,90.0,90.0,120.0,210.0,98.0,123.0,224.0,103.0,48.0,31.0,1073.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-11-01,40.0,70.0,80.0,150.0,67.0,89.0,175.0,75.0,44.0,23.0,1063.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2010-07-01,80.0,70.0,120.0,190.0,75.0,135.0,225.0,90.0,60.0,29.0,1148.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-07-01,80.0,70.0,120.0,190.0,104.0,135.0,223.0,90.0,56.0,29.0,1148.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2010-10-01,60.0,30.0,60.0,90.0,47.0,71.0,119.0,48.0,24.0,13.0,829.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2010-12-01,50.0,40.0,70.0,110.0,46.0,71.0,120.0,49.0,25.0,13.0,845.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-07-01,50.0,30.0,50.0,80.0,51.0,59.0,98.0,40.0,20.0,11.0,843.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-09-01,50.0,40.0,60.0,100.0,70.0,71.0,127.0,48.0,24.0,13.0,834.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-12-01,50.0,40.0,70.0,110.0,68.0,71.0,128.0,49.0,25.0,13.0,845.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2010-09-01,40.0,30.0,70.0,100.0,54.0,94.0,151.0,57.0,40.0,17.0,349.0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2010-11-01,50.0,30.0,70.0,100.0,49.0,88.0,141.0,53.0,39.0,16.0,321.0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-03-01,40.0,40.0,70.0,110.0,92.0,105.0,178.0,62.0,43.0,19.0,346.0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-05-01,30.0,30.0,50.0,80.0,61.0,82.0,129.0,48.0,35.0,14.0,351.0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-08-01,30.0,30.0,50.0,80.0,58.0,79.0,125.0,47.0,34.0,14.0,366.0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-10-01,40.0,20.0,50.0,70.0,85.0,99.0,169.0,60.0,42.0,18.0,329.0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-02-01,40.0,30.0,60.0,90.0,61.0,81.0,146.0,56.0,40.0,17.0,382.0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-05-01,30.0,20.0,50.0,70.0,37.0,65.0,109.0,45.0,35.0,14.0,410.0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2010-01-01,40.0,40.0,60.0,100.0,35.0,62.0,110.0,48.0,27.0,15.0,623.0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-03-01,40.0,40.0,60.0,100.0,52.0,63.0,119.0,49.0,28.0,16.0,611.0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-04-01,30.0,40.0,50.0,90.0,47.0,58.0,110.0,45.0,26.0,14.0,605.0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-08-01,30.0,20.0,40.0,60.0,23.0,39.0,68.0,30.0,20.0,9.0,581.0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-11-01,20.0,20.0,30.0,50.0,16.0,30.0,55.0,22.0,19.0,7.0,570.0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-02-01,100.0,100.0,130.0,230.0,101.0,107.0,202.0,83.0,39.0,27.0,613.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-06-01,100.0,100.0,130.0,230.0,94.0,107.0,188.0,83.0,36.0,27.0,574.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010-05-01,90.0,70.0,110.0,180.0,88.0,124.0,210.0,86.0,36.0,24.0,499.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-12-01,40.0,40.0,60.0,100.0,77.0,79.0,142.0,54.0,27.0,15.0,601.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010-08-01,30.0,40.0,60.0,100.0,19.0,62.0,108.0,46.0,43.0,15.0,415.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-10-01,50.0,30.0,60.0,90.0,42.0,64.0,114.0,43.0,36.0,13.0,419.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-12-01,30.0,30.0,60.0,90.0,36.0,60.0,108.0,41.0,36.0,13.0,435.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010-02-01,100.0,100.0,130.0,230.0,68.0,107.0,190.0,83.0,39.0,27.0,613.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-06-01,120.0,90.0,140.0,230.0,166.0,163.0,274.0,113.0,40.0,31.0,897.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-10-01,80.0,40.0,80.0,120.0,116.0,111.0,199.0,76.0,33.0,21.0,580.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010-02-01,50.0,40.0,80.0,120.0,38.0,76.0,128.0,52.0,38.0,16.0,357.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010-02-01,70.0,90.0,110.0,200.0,46.0,90.0,165.0,75.0,44.0,23.0,956.0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2010-03-01,70.0,90.0,110.0,200.0,45.0,89.0,163.0,74.0,44.0,22.0,949.0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2010-04-01,70.0,90.0,110.0,200.0,47.0,91.0,167.0,76.0,44.0,23.0,965.0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2010-05-01,60.0,80.0,100.0,180.0,38.0,80.0,148.0,68.0,42.0,21.0,998.0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
